13759,2545446,5
13759,410752,5
13759,1227322,1
13759,2444072,5
13759,1929949,4
13759,790496,3
13759,411705,1
13759,1456297,5
13759,1445236,4
13759,1407325,5
13759,722859,5
13759,623083,2
13759,2510613,3
13759,1302128,3
13759,1122639,5
13759,2547023,5
13759,820878,4
13759,1374216,1
13759,217811,2
13759,1493690,3
13759,364140,3
13759,1714672,3
13759,1909105,4
13759,1173393,3
13759,1513848,3
13759,1795626,3
13759,1132764,5
13759,1664010,4
13759,1230759,4
13759,1686981,2
13759,731306,2
13759,1876187,2
13759,1620262,3
13759,2086711,4
13759,393853,3
13759,1945221,4
13759,1962416,1
13759,301322,3
13759,365840,3
13759,384821,5
13759,2606799,2
13759,1370476,4
13759,1062416,3
13759,2490990,4
13759,1165104,5
13759,305344,1
13759,341108,3
13759,1669116,4
13759,2421630,3
13759,2356503,5
13759,653525,3
13759,2632019,4
13759,2528285,2
13759,448902,4
13759,2274850,2
13759,1574349,5
13759,2316778,5
13759,1799298,5
13759,790054,4
13759,2296816,1
13759,2124351,3
13759,1867113,5
13759,1976429,4
13759,102570,5
13759,1395136,5
13759,542376,3
13759,1563698,3
14915,2305433,4
14915,649770,3
14915,2135153,2
14915,411234,2
14915,279376,2
14915,1809455,2
14915,1574595,2
14915,985334,3
14915,362214,1
14915,1376349,3
14915,223761,3
14915,50704,1
14915,2125035,2
14915,721751,3
14915,539811,3
14915,442234,2
14915,2293026,2
14915,1973139,3
14915,1890622,4
14915,1181855,2
14915,1227322,1
14915,2596383,3
14915,1741609,1
14915,2126189,4
14915,1089285,2
14915,360888,2
14915,1036823,3
14915,534508,4
14915,1573446,2
14915,525356,1
14915,116168,3
14915,1162793,3
14915,2624477,1
14915,2001195,2
14915,2225104,3
14915,302719,4
14915,556141,3
14915,2550953,2
14915,95997,1
14915,1917508,1
14915,745667,3
14915,57332,3
14915,145926,2
14915,2017214,1
14915,2102202,4
14915,201218,1
14915,999070,1
14915,517851,3
14915,699783,2
14915,768929,3
14915,1953385,3
14915,1023838,2
14915,2414176,4
14915,1746835,5
14915,138027,2
14915,727242,1
14915,209041,2
14915,627312,3
14915,1679838,1
14915,1076434,3
14915,131308,1
14915,276313,1
14915,1040302,3
14915,894553,1
14915,964730,3
14915,1125401,1
14915,1365462,4
14915,512700,3
14915,2561560,3
14915,1162785,1
14915,1970006,3
14915,2439493,1
14915,2359497,2
14915,1891888,2
14915,486135,3
14915,2521178,3
14915,837706,4
14915,276182,3
14915,2618503,4
14915,1563935,1
14915,2254919,2
14915,2387537,4
14915,1409486,1
14915,1830744,2
14915,336703,5
14915,2248842,5
14915,573571,3
14915,862753,1
14915,1777474,3
14915,2401140,2
14915,524907,4
14915,1320551,3
14915,1465869,2
